time,signal,close,st_distance_atr,body_atr,close_position,ATR_pct,ER20,ADX14,range_atr,break_high20,break_distance_atr,bars_since_flip,trend_age,MA30_slope,future_MFE_10,future_MFE_20,future_MAE_20,future_return_20,success_label,RSI14,volume,vol_ratio,htf_dir,align,squeeze,bbw_rank,reverse_signal_price,exit_result,pnl_pct,wick_ratio,sc_stdist,sc_brk,sc_body,sc_wick,sc_er,sc_adx,sc_flip,sc_4h,sc_atr,sc_vol,score,grade,HF1,HF2,HF3,future_high,future_low,risk_score,pause_ST,risk_score.1,pause_ST.1,to_filter,pred_filter,lr_pred,lr_proba,rf_pred
2023-01-24 06:00:00,1,23095.8,-3.1032,0.1389,0.3129,0.6546,0.1093,18.72,0.5516,23185.2,-0.5913,33,0,0.0774,0.1766,0.1766,5.0512,-2.3667,0,58.01,71.31,0.209,1,1,1,44.0,22650.6,SL,-1.928,0.748,4,15,0,4,0,1,10,10,5,0,49,C,0,0,0,23153.1,22457.1,46.7,0,46.7,0,1,1,1,0.6480304245226224,1
2023-01-25 00:00:00,-1,22650.6,3.2673,0.1114,0.7525,0.8323,0.3535,21.3,1.0587,23159.8,-2.7009,18,0,-0.0489,1.6894,1.6894,1.5907,-1.2556,0,36.58,329.49,0.942,1,0,1,58.0,22930.1,SL,-1.234,0.895,4,0,0,0,10,3,7,0,5,3,32,C,0,0,0,23818.7,22332.1,46.7,0,46.7,0,1,1,1,0.6634962509704152,1
2023-01-25 22:00:00,1,22930.1,-4.2622,2.1877,0.1171,1.3314,0.1446,31.4,3.2968,23704.7,-2.5372,22,0,0.0061,1.1592,1.1592,0.2702,0.4684,1,53.46,2539.66,5.49,1,1,0,96.0,23243.7,TP,1.368,0.336,4,0,5,7,0,5,10,10,5,5,51,B,0,0,0,23963.0,22526.3,70.0,1,70.0,1,0,1,1,0.707237466262679,1
2023-01-30 10:00:00,-1,23243.7,3.2671,0.3319,0.7156,0.6974,0.1924,43.86,1.2387,23963.0,-4.4374,108,0,0.0029,4.2745,4.6928,0.3288,1.8521,1,36.18,369.48,1.128,1,0,0,77.0,23566.1,SL,-1.387,0.732,4,0,5,4,5,5,10,0,5,3,41,C,0,0,0,23652.4,22483.0,46.7,0,46.7,0,0,0,0,0.4002938804476077,0
2023-02-01 20:00:00,1,23566.1,-2.6027,0.9399,0.7377,0.8352,0.4258,18.56,1.6715,23494.1,0.3658,58,0,0.0752,3.4883,3.4883,0.2088,0.9505,1,73.6,860.51,2.615,-1,0,0,51.0,23558.7,SL,-0.031,0.438,4,15,10,7,10,1,10,0,5,5,67,A,0,0,0,24252.7,23323.4,41.7,0,41.7,0,0,1,1,0.5830247711047879,1
2023-02-02 22:00:00,-1,23558.7,3.3163,0.4555,0.7851,0.9562,0.173,23.04,1.1093,24148.1,-2.6164,26,0,0.0823,1.0343,1.4991,0.7271,0.5964,1,45.91,282.51,0.724,1,0,1,32.0,22931.9,TP,2.661,0.589,4,0,5,7,5,3,10,0,5,0,39,C,0,0,0,23722.5,22617.6,46.7,0,46.7,0,0,1,1,0.6422271736271103,1
2023-02-07 18:00:00,1,22931.9,-3.7203,1.985,0.2814,0.7698,0.035,16.17,3.2953,23343.8,-2.3334,116,0,0.0088,2.9752,2.9752,0.0482,0.5167,1,48.37,1175.65,4.949,-1,0,1,83.0,22967.9,TP,0.157,0.398,4,0,5,7,0,1,10,0,5,5,37,C,0,0,0,23457.1,22673.8,66.7,1,66.7,1,0,1,1,0.6403328571767266,0
2023-02-08 16:00:00,-1,22967.9,4.1807,0.816,0.9997,0.5421,0.2945,22.07,2.363,23457.1,-3.9292,22,0,-0.0044,1.4964,4.8987,0.6586,1.1316,1,40.82,1003.38,4.346,-1,1,0,69.0,21812.1,TP,5.032,0.655,4,0,10,4,5,3,10,10,5,5,56,B,0,0,0,23049.9,21440.0,43.3,0,43.3,0,0,1,1,0.6318314837502639,1
2023-02-12 00:00:00,1,21812.1,-3.3816,0.5685,0.1234,0.3556,0.2303,27.84,1.0133,21898.5,-1.1138,80,0,0.0475,1.7778,3.4988,0.6717,0.6959,1,56.47,155.29,1.662,-1,0,1,15.0,21793.3,SL,-0.086,0.439,4,7,5,7,5,5,10,0,5,5,53,B,0,0,0,22083.5,21628.5,10.0,0,10.0,0,0,0,0,0.3060365610794431,0
2023-02-12 22:00:00,-1,21793.3,3.6095,0.5113,0.8456,0.507,0.0239,29.54,1.7638,22083.5,-2.6263,22,0,0.03,1.4932,3.953,0.9222,0.7177,1,45.1,376.89,1.871,-1,1,0,46.0,22039.6,SL,-1.13,0.71,4,0,5,4,0,5,10,10,5,5,48,C,0,0,0,22319.8,21356.5,48.3,0,48.3,0,0,1,1,0.6285732833943131,1
2023-02-14 15:00:00,1,22039.6,-3.2362,1.0106,0.3966,0.9222,0.2798,15.87,2.2848,22256.0,-1.0647,41,0,0.0739,1.1744,2.2051,0.5919,1.8254,1,60.19,1432.14,3.755,-1,0,0,98.0,23512.2,TP,6.682,0.558,4,7,10,7,5,1,10,0,5,5,54,B,0,0,0,25249.9,21855.4,46.7,0,46.7,0,0,1,1,0.6560225147144609,1
2023-02-16 23:00:00,-1,23512.2,2.1198,1.5063,0.0166,1.3773,0.4068,49.42,1.821,25249.9,-5.3659,56,0,0.0726,0.5407,0.5407,3.2257,-4.3114,0,33.78,1926.77,3.05,1,0,0,80.0,24823.7,SL,-5.578,0.173,4,0,5,10,10,5,10,0,5,5,54,B,0,0,0,25025.0,23337.1,41.7,0,41.7,0,1,0,0,0.39942985090931904,1
2023-02-17 20:00:00,1,24823.7,-2.8254,0.9926,0.6033,1.2087,0.5515,29.65,1.6911,24556.8,0.8896,21,0,0.0439,0.0307,0.0307,2.562,-0.7247,0,70.88,1398.52,2.408,-1,0,0,64.0,24461.6,SL,-1.459,0.413,4,15,10,7,10,5,10,0,5,5,71,A,0,0,0,25187.0,24055.0,41.7,0,41.7,0,1,1,1,0.5853501722909236,1
2023-02-19 18:00:00,-1,24461.6,3.3052,0.5021,0.7448,0.8004,0.1071,20.08,1.2468,25187.0,-3.7051,46,0,-0.0272,3.1928,3.1928,3.4099,-2.0853,0,43.06,535.14,1.496,-1,1,1,31.0,24912.9,SL,-1.845,0.597,4,0,5,7,0,3,10,10,5,3,47,C,0,0,0,24985.7,23836.5,56.7,0,56.7,0,1,1,1,0.6973105414237127,1
2023-02-20 10:00:00,1,24912.9,-2.8233,0.1342,0.6728,0.8733,0.0764,18.74,1.0226,25187.0,-1.2598,16,0,0.0301,0.9941,0.9941,1.343,0.47,1,65.88,816.78,1.508,-1,0,0,55.0,24662.4,SL,-1.006,0.869,4,7,0,0,0,1,7,0,5,5,29,C,0,0,0,25320.0,24279.8,70.0,1,70.0,1,1,1,1,0.7609866545672891,1
2023-02-21 17:00:00,-1,24662.4,3.6176,1.1361,0.9945,0.9401,0.0542,19.62,1.2491,25320.0,-2.8363,31,0,-0.032,3.4349,3.4349,0.3804,2.2232,1,48.1,266.76,0.632,-1,1,0,55.0,24455.6,TP,0.839,0.09,4,0,10,10,0,1,10,10,5,0,50,B,0,0,0,24750.6,23579.5,80.0,1,80.0,1,1,1,1,0.7904527122283825,1
2023-02-23 03:00:00,1,24455.6,-3.3293,0.364,0.1007,0.8121,0.202,33.73,0.8248,24591.6,-0.6848,34,0,0.0435,0.3781,0.3781,4.2814,-2.1132,0,61.55,380.64,0.974,-1,0,0,96.0,23911.5,SL,-2.225,0.559,4,15,5,7,5,5,10,0,5,3,59,B,0,0,0,24602.9,23605.3,36.7,0,36.7,0,1,1,1,0.5044326903190164,1
2023-02-23 12:00:00,-1,23911.5,3.4487,0.5783,0.7496,0.9502,0.1309,28.27,1.798,24602.9,-3.0431,9,0,-0.0054,0.8209,0.8209,1.3873,0.0401,1,40.96,1232.72,2.773,-1,1,0,94.0,23214.9,TP,2.913,0.678,4,0,5,4,0,5,4,10,5,5,42,C,0,0,0,24226.7,22729.4,61.7,1,61.7,1,0,1,1,0.692503352512855,1
2023-02-26 03:00:00,1,23214.9,-3.036,0.2093,0.4321,0.4961,0.1002,33.91,0.5306,23245.5,-0.2657,63,0,0.0328,0.6426,4.0968,1.0498,1.4753,1,55.69,155.22,0.732,-1,0,1,27.0,23284.7,TP,0.301,0.606,4,15,5,4,0,5,10,0,5,0,48,C,0,0,0,23891.2,23094.0,33.3,0,33.3,0,0,0,0,0.43907470498240486,0
2023-02-27 18:00:00,-1,23284.7,3.1044,0.2639,0.597,0.8187,0.1242,16.75,1.0764,23891.2,-3.1815,39,0,0.0218,0.9636,0.9636,1.5281,-0.6197,0,43.62,372.77,0.999,-1,1,0,53.0,23696.4,SL,-1.768,0.755,4,0,5,4,0,1,10,10,5,3,42,C,0,0,0,23846.0,23009.7,33.3,0,33.3,0,0,1,1,0.5643497901104432,1
2023-03-01 05:00:00,1,23696.4,-3.1963,0.505,0.3038,0.7813,0.2401,20.04,1.0009,23846.0,-0.808,35,0,0.0369,1.6885,1.6885,2.1395,-0.7714,0,62.89,386.18,1.399,-1,0,0,93.0,23270.6,SL,-1.797,0.495,4,15,5,7,5,3,10,0,5,3,57,B,0,0,0,24009.0,23181.5,23.3,0,23.3,0,0,0,0,0.4917627841023396,1
2023-03-02 17:00:00,-1,23270.6,2.9727,0.0812,0.4587,0.5189,0.3307,17.79,0.6625,23792.7,-4.3235,36,0,-0.1295,11.3664,11.3664,2.452,3.7459,1,37.84,134.44,0.571,-1,1,0,23.0,22360.9,TP,3.909,0.877,4,0,0,0,10,1,10,10,5,0,40,C,0,0,0,23566.7,21898.0,46.7,0,46.7,0,0,1,1,0.6501503706202014,1
2023-03-05 02:00:00,1,22360.9,-3.2812,1.8134,0.4148,0.5734,0.0027,36.13,3.2985,22666.4,-2.3828,57,0,0.0145,0.8463,1.6068,0.3346,0.3233,1,49.26,808.64,4.099,-1,0,1,34.0,22313.8,SL,-0.211,0.45,4,0,5,7,0,5,10,0,5,5,41,C,0,0,0,22608.4,21934.6,66.7,1,66.7,1,0,1,1,0.6131259245271798,1
2023-03-07 17:00:00,-1,22313.8,3.1497,0.5761,0.6473,0.5764,0.1525,25.04,1.0161,22553.3,-1.862,63,0,-0.0175,2.8283,3.6221,0.1158,1.4538,1,42.6,155.43,0.463,-1,1,1,78.0,20500.0,TP,8.129,0.433,4,0,5,7,5,5,10,10,5,0,51,B,0,0,0,22359.9,19529.7,56.7,0,56.7,0,0,1,1,0.6584465315700406,1
2023-03-11 02:00:00,1,20500.0,-3.0341,0.3495,0.4672,1.2311,0.2371,39.28,1.0382,20688.9,-0.7485,81,0,0.0505,0.04,0.04,2.8961,-0.8268,0,57.53,1481.56,1.159,-1,0,0,81.0,24540.2,TP,19.708,0.663,4,15,5,4,5,5,10,0,5,3,56,B,0,0,0,26424.2,19769.1,23.3,0,23.3,0,0,0,0,0.31526774020616616,0
2023-03-14 21:00:00,-1,24540.2,3.4507,0.0577,0.8591,2.2021,0.0366,52.85,1.2552,26424.2,-3.4864,91,0,0.0329,0.4304,1.2347,1.2711,1.035,1,49.17,1950.94,0.881,1,0,0,67.0,25583.2,SL,-4.25,0.954,4,0,0,0,0,5,10,0,3,3,25,C,0,0,0,25897.3,23873.0,48.3,0,48.3,0,0,0,0,0.4445699225836069,0
2023-03-17 02:00:00,1,25583.2,-3.3347,0.2555,0.2411,1.2512,0.3654,25.55,1.2931,25726.9,-0.4489,53,0,0.1315,4.319,6.8258,0.0647,7.5534,1,68.28,1847.37,1.895,1,1,0,42.0,27434.4,TP,7.236,0.802,4,15,5,0,10,5,10,10,5,5,69,A,0,0,0,28400.3,25483.4,23.3,0,23.3,0,0,0,0,0.4422139368399273,0
2023-03-20 04:00:00,-1,27434.4,3.3861,0.4706,0.9266,1.2679,0.145,23.45,0.905,28400.3,-2.7769,74,0,0.0507,0.2771,0.2771,3.0348,-1.4988,0,47.41,329.11,0.416,1,0,0,61.0,27988.4,SL,-2.019,0.48,4,0,5,7,0,3,10,0,5,0,34,C,0,0,0,28490.0,27142.7,33.3,0,33.3,0,1,0,0,0.48267084222008083,1
2023-03-21 17:00:00,1,27988.4,-3.6219,1.084,0.0495,1.1609,0.0018,11.34,1.3804,28448.8,-1.417,37,0,-0.02,0.9002,1.2462,0.2376,1.0551,1,51.82,894.09,1.511,1,1,1,37.0,27314.6,SL,-2.407,0.215,4,7,10,10,0,0,10,10,5,5,61,B,0,0,0,28890.0,26603.6,66.7,1,66.7,1,1,1,1,0.7554579077642313,1
2023-03-22 20:00:00,-1,27314.6,3.7076,1.4036,0.9193,1.6779,0.1987,22.22,1.6875,28890.0,-3.4374,27,0,-0.0409,0.7261,0.7261,3.1873,-4.2102,0,38.3,1917.23,1.73,-1,1,0,93.0,28464.6,SL,-4.21,0.168,4,0,10,10,5,3,10,10,3,5,60,B,0,0,0,28775.4,26603.6,61.7,1,61.7,1,1,1,1,0.7537064073104743,1
2023-03-23 16:00:00,1,28464.6,-3.0679,0.3451,0.4261,1.192,0.3932,24.77,0.9186,28775.4,-0.916,20,0,0.0309,0.127,0.127,3.4323,-1.7425,0,64.16,997.8,1.4,-1,0,0,74.0,27295.6,SL,-4.107,0.624,4,15,5,4,10,3,10,0,5,3,59,B,0,0,0,28643.5,26976.8,50.0,0,50.0,0,1,1,1,0.6597116332094601,1
2023-03-24 22:00:00,-1,27295.6,2.7982,0.1423,0.079,1.1999,0.3448,26.68,0.4794,28339.2,-3.1865,30,0,-0.119,0.0476,0.0476,1.5181,-0.5107,0,35.33,248.64,0.311,-1,1,0,62.0,28156.7,SL,-3.155,0.703,4,0,0,4,10,5,10,10,5,0,48,C,0,0,0,28221.4,27152.8,60.0,0,60.0,0,1,1,1,0.7083781909619173,1
2023-03-26 13:00:00,1,28156.7,-2.381,1.4144,0.8112,0.6119,0.4394,24.81,1.989,27980.3,1.0238,39,0,0.1298,0.025,0.025,3.0824,-0.8098,0,74.05,922.08,3.541,-1,0,0,49.0,26899.1,SL,-4.466,0.289,4,7,10,10,10,3,10,0,5,5,64,B,0,0,0,28221.4,26503.0,55.0,0,55.0,0,1,1,1,0.666734029414512,1
2023-03-27 15:00:00,-1,26899.1,3.5333,0.2252,0.7641,0.9543,0.4453,20.42,2.0196,28144.6,-4.8522,26,0,-0.1026,0.3276,1.0647,1.6043,-0.5662,0,24.05,2597.14,5.44,-1,1,0,81.0,27303.2,SL,-1.502,0.888,4,0,5,0,10,3,10,10,5,5,52,B,0,0,0,27508.0,26503.0,70.0,1,70.0,1,1,1,1,0.7524121737176342,1
2023-03-28 20:00:00,1,27303.2,-3.2257,0.4735,0.2723,0.9267,0.1552,23.85,0.9912,27508.0,-0.8094,29,0,0.0456,3.4741,5.3013,0.8782,3.0982,1,55.64,305.73,0.546,-1,0,1,55.0,27900.7,TP,2.188,0.522,4,15,5,7,5,3,10,0,5,0,54,B,0,0,0,29183.7,27081.0,60.0,0,60.0,0,1,1,1,0.7142047515523773,1
2023-03-30 18:00:00,-1,27900.7,3.3299,0.2294,0.8318,0.9561,0.1946,32.47,0.9942,29183.7,-4.8098,46,0,-0.0675,0.4,1.4909,2.9005,-2.239,0,36.78,728.97,0.987,1,0,0,66.0,28492.2,SL,-2.12,0.769,4,0,5,4,5,5,10,0,5,3,41,C,0,0,0,28674.4,27503.0,56.7,0,56.7,0,1,1,1,0.6324836213801653,1
2023-03-31 15:00:00,1,28492.2,-2.9097,0.1097,0.5964,0.9247,0.2287,20.62,0.9368,28674.4,-0.6916,21,0,-0.0113,0.5344,1.2883,0.881,-0.412,0,61.25,891.03,1.513,1,1,0,45.0,28122.7,SL,-1.297,0.883,4,15,0,0,5,3,10,10,5,5,57,B,0,0,0,28831.6,27930.1,46.7,0,46.7,0,1,1,1,0.6640042132285454,1
2023-04-02 16:00:00,-1,28122.7,3.663,0.0153,0.9098,0.4653,0.3422,19.31,1.618,28579.6,-3.492,49,0,-0.0884,4.3006,4.3006,3.3919,-0.1397,0,32.81,471.21,2.831,1,0,0,33.0,28331.7,SL,-0.743,0.991,4,0,0,0,10,1,10,0,5,5,35,C,0,0,0,28456.0,27560.0,51.7,0,51.7,0,1,1,1,0.6554796653041209,1
2023-04-03 09:00:00,1,28331.7,-3.0822,0.0142,0.3306,0.6978,0.0247,37.29,0.4851,28456.0,-0.6287,17,0,-0.0241,1.1877,1.1877,5.7098,-1.559,0,59.82,601.6,1.277,1,1,0,69.0,27708.1,SL,-2.201,0.971,4,15,0,0,0,5,7,10,5,3,49,C,0,0,0,28566.5,27202.9,80.0,1,80.0,1,1,1,1,0.7355536495102534,1
2023-04-03 21:00:00,-1,27708.1,3.7707,0.4341,0.9018,1.0541,0.0014,22.88,1.9181,28566.5,-2.9391,12,0,-0.0475,0.1421,0.1421,2.5231,-1.8727,0,40.36,1095.04,1.881,1,0,0,81.0,28573.2,SL,-3.122,0.774,4,0,5,4,0,3,7,0,5,5,33,C,0,0,0,28743.0,27202.9,85.0,1,85.0,1,1,1,1,0.8232897117816129,1
2023-04-05 01:00:00,1,28573.2,-3.3472,0.4288,0.1175,0.742,0.3562,15.23,0.9075,28739.7,-0.7854,28,0,0.0779,1.0462,1.0462,3.6094,-1.3614,0,64.65,488.83,1.128,1,1,1,46.0,27955.8,SL,-2.161,0.527,4,15,5,7,10,1,10,10,5,3,70,A,0,0,0,28795.0,27808.0,50.0,0,50.0,0,1,1,1,0.69604975012749,1
2023-04-05 16:00:00,-1,27955.8,3.1057,0.363,0.5919,0.7764,0.1859,23.28,1.1504,28795.0,-3.8662,15,0,-0.0411,0.3428,1.19,1.6512,0.1606,1,33.57,768.13,1.695,1,0,0,74.0,28118.7,SL,-0.583,0.684,4,0,5,4,5,3,7,0,5,5,38,C,0,0,0,28314.2,27697.5,70.0,1,70.0,1,1,1,1,0.7489200894859844,1
2023-04-09 20:00:00,1,28118.7,-3.0371,0.2286,0.4509,0.3547,0.1055,21.06,0.7561,28292.2,-1.7398,100,0,0.0297,4.1233,10.6512,0.0281,3.301,1,64.88,66.09,0.486,1,1,0,74.0,30142.0,TP,7.196,0.698,4,0,5,4,0,3,10,10,5,0,41,C,0,0,1,31043.4,28084.7,60.0,0,60.0,0,0,1,1,0.6446479996304126,1
2023-04-14 16:00:00,-1,30142.0,3.0965,0.4177,0.5741,0.7633,0.0479,33.19,1.3022,31043.4,-3.918,116,0,-0.0094,0.0787,0.0787,1.9807,-0.9409,0,37.3,626.8,1.033,1,0,0,73.0,30310.5,SL,-0.559,0.679,4,0,5,4,0,5,10,0,5,3,36,C,0,0,0,30597.7,29970.0,66.7,1,66.7,1,0,1,1,0.5527502118204489,1
2023-04-16 19:00:00,1,30310.5,-3.9862,1.6058,0.107,0.3626,0.0186,15.4,2.5092,30496.0,-1.6877,51,0,-0.0063,0.9034,0.9034,9.8013,-3.1494,0,49.22,515.52,3.281,1,1,1,24.0,29944.6,SL,-1.207,0.36,4,0,5,7,0,1,10,10,5,5,47,C,0,0,0,30556.8,29733.6,76.7,1,76.7,1,0,1,1,0.7759281059044689,1
2023-04-17 01:00:00,-1,29944.6,3.49,0.6572,0.8255,0.5671,0.2426,17.7,1.5053,30556.8,-3.6053,6,0,-0.0764,4.06,4.1895,0.8946,1.634,1,35.3,489.07,1.906,1,0,0,63.0,29702.7,TP,0.808,0.563,4,0,5,7,5,1,4,0,5,5,36,C,0,0,0,30096.5,29097.6,51.7,0,51.7,0,0,1,1,0.7170760899070892,1
2023-04-18 08:00:00,1,29702.7,-3.4052,0.484,0.0838,0.4744,0.1415,43.63,0.9736,29801.3,-0.6997,31,0,-0.0748,5.6039,5.6039,0.044,1.6894,1,53.69,278.24,1.042,-1,0,0,43.0,29199.9,SL,-1.693,0.503,4,15,5,7,0,5,10,0,5,3,54,B,0,0,0,30492.4,28936.0,56.7,0,56.7,0,0,1,1,0.577679025816478,0
2023-04-19 09:00:00,-1,29199.9,3.0359,0.1216,0.5298,0.9212,0.4824,23.45,1.2019,30460.7,-4.687,25,0,-0.0304,0.4602,2.4119,1.1212,1.0688,1,27.92,772.09,1.258,1,0,0,92.0,27596.0,TP,5.493,0.899,4,0,0,0,10,3,10,0,5,3,35,C,0,0,0,29501.5,27122.9,46.7,0,46.7,0,0,1,1,0.6408669363904106,1
2023-04-22 18:00:00,1,27596.0,-3.0135,0.4482,0.4864,0.5652,0.2835,45.21,0.99,27780.3,-1.1817,81,0,-0.1336,1.846,1.846,1.0875,-0.1515,0,53.6,141.37,0.61,-1,0,0,16.0,27317.5,SL,-1.009,0.547,4,7,5,7,5,5,10,0,5,0,48,C,0,0,0,27999.7,27155.4,33.3,0,33.3,0,1,0,0,0.3398792064936367,0
2023-04-24 09:00:00,-1,27317.5,3.2456,0.6626,0.7353,0.726,0.1943,20.4,1.0437,27999.7,-3.4398,39,0,-0.0414,2.092,2.092,2.0149,-0.3496,0,39.08,328.42,1.01,-1,1,0,46.0,28267.6,SL,-3.478,0.365,4,0,5,7,5,3,10,10,5,3,52,B,0,0,0,28308.0,26902.6,56.7,0,56.7,0,1,1,1,0.7036705667544162,1
2023-04-25 21:00:00,1,28267.6,-2.4075,1.3727,0.8797,0.7613,0.4853,19.88,1.5604,28048.5,1.0181,36,0,0.156,1.4893,8.2364,0.4879,5.1387,1,76.33,780.73,2.134,-1,0,0,85.0,28416.4,TP,0.526,0.12,4,7,10,10,10,1,10,0,5,5,62,B,0,0,0,30040.1,27219.6,41.7,0,41.7,0,1,1,1,0.6038754540977403,1
2023-04-26 20:00:00,-1,28416.4,4.1503,1.0311,0.9925,1.8168,0.0246,54.73,2.3358,30040.1,-3.1451,23,0,0.0728,0.6078,0.6078,2.2564,-2.5242,0,45.31,5369.13,4.221,-1,1,0,99.0,29674.9,SL,-4.429,0.559,4,0,10,7,0,5,10,10,3,5,54,B,0,0,0,29898.6,27219.6,71.7,1,71.7,1,1,1,1,0.6369104836224694,1
2023-04-27 19:00:00,1,29674.9,-2.9435,0.2614,0.554,1.3009,0.3435,23.11,1.0465,29898.6,-0.5795,23,0,-0.0152,0.2699,0.2699,2.0353,-1.7746,0,63.3,1043.69,1.295,-1,0,1,59.0,29318.5,SL,-1.201,0.75,4,15,5,4,10,3,10,0,5,3,59,B,0,0,0,29966.4,28889.2,46.7,0,46.7,0,1,1,1,0.6456390248558075,1
2023-05-01 00:00:00,-1,29318.5,3.236,0.4778,0.8424,0.5903,0.0795,17.89,0.6893,29966.4,-3.7435,77,0,0.0272,6.187,9.5694,0.0,5.6067,1,48.35,460.03,1.355,-1,1,0,49.0,28466.3,TP,2.907,0.307,4,0,5,7,0,1,10,10,5,3,45,C,0,0,0,29337.3,27662.3,56.7,0,56.7,0,0,1,1,0.6604208359176127,1
2023-05-02 16:00:00,1,28466.3,-3.2464,0.2788,0.1496,0.8681,0.4445,38.08,0.7033,28769.0,-1.2249,40,0,-0.0116,1.6995,1.6995,0.9137,-0.581,0,58.91,320.97,0.804,-1,0,1,61.0,28606.7,TP,0.493,0.604,4,7,5,4,10,5,10,0,5,3,53,B,0,0,0,29844.0,28107.2,46.7,0,46.7,0,0,1,1,0.535003609845396,0
2023-05-06 14:00:00,-1,28606.7,2.4203,1.7169,0.2451,0.669,0.4391,24.14,2.2744,29844.0,-6.4648,94,0,-0.0789,1.4029,1.4029,2.8387,-0.8505,0,25.91,1611.0,4.613,1,0,0,74.0,28168.7,TP,1.531,0.245,4,0,5,10,10,3,10,0,5,5,52,B,0,0,0,29150.0,27239.9,43.3,0,43.3,0,0,1,1,0.5193595954545672,1
2023-05-10 13:00:00,1,28168.7,-3.0455,0.0369,0.4732,0.5973,0.3996,19.78,1.6946,28182.2,-0.0802,95,0,0.0997,0.7685,0.7685,8.7296,-2.6583,0,70.42,1006.34,3.047,-1,0,0,56.0,27430.0,SL,-2.622,0.978,4,15,0,0,10,1,10,0,5,5,50,B,0,0,0,28318.9,26700.0,15.0,0,15.0,0,0,0,0,0.3428391944844792,0
2023-05-10 18:00:00,-1,27430.0,2.942,0.2233,0.4047,1.053,0.0777,28.11,0.6083,28318.9,-3.0776,5,0,-0.0374,0.8978,1.6733,1.8973,1.1116,1,39.23,506.23,0.715,-1,1,0,70.0,26830.3,TP,2.186,0.633,4,0,5,4,0,5,4,10,5,0,37,C,0,0,0,27978.0,25791.7,53.3,0,53.3,0,0,1,1,0.6902052336613042,1
2023-05-13 01:00:00,1,26830.3,-3.2499,0.0397,0.2295,0.8159,0.4731,41.11,0.9237,26899.9,-0.318,55,0,-0.0014,0.2248,1.0146,0.64,0.1141,1,59.34,807.39,1.506,-1,0,0,51.0,27087.1,TP,0.957,0.957,4,15,0,0,10,5,10,0,5,5,54,B,0,0,0,27665.1,26554.7,33.3,0,33.3,0,0,0,0,0.4007142195544605,0
2023-05-16 02:00:00,-1,27087.1,3.3173,0.3702,0.9589,0.6243,0.3394,25.36,0.6913,27665.1,-3.4181,73,0,0.0288,0.6269,1.2247,1.1733,0.3256,1,41.12,286.84,0.929,-1,1,0,44.0,27380.5,SL,-1.083,0.464,4,0,5,7,10,5,10,10,5,3,59,B,0,0,0,27443.7,26536.8,23.3,0,23.3,0,1,0,0,0.41601182605894177,1
2023-05-17 19:00:00,1,27380.5,-2.4004,1.524,0.82,0.6847,0.2086,23.58,1.8734,27243.2,0.7324,41,0,0.0708,0.8951,0.8951,2.0388,-1.0734,0,68.18,925.09,2.176,-1,0,0,89.0,26618.8,SL,-2.782,0.187,4,15,5,10,5,3,10,0,5,5,62,B,0,0,0,27548.3,26361.3,28.3,0,28.3,0,1,0,0,0.4932663534599011,1
2023-05-18 18:00:00,-1,26618.8,3.3637,0.5694,0.8389,0.83,0.4081,29.04,1.0732,27482.8,-3.9107,23,0,-0.0081,0.2154,0.2154,2.0056,-0.8239,0,31.13,465.74,1.234,-1,1,0,91.0,27028.6,SL,-1.54,0.469,4,0,5,7,10,5,10,10,5,3,59,B,0,0,0,27197.1,26419.9,46.7,0,46.7,0,1,1,1,0.6201012879964926,1
2023-05-20 18:00:00,1,27028.6,-3.7754,1.3962,0.0008,0.2896,0.2243,27.12,1.5533,27145.3,-1.4907,48,0,0.0504,3.2752,3.2752,3.2969,-0.4965,0,58.89,281.71,2.83,-1,0,1,35.0,26928.0,SL,-0.372,0.101,4,7,10,10,5,5,10,0,0,5,56,B,0,0,1,27285.0,26770.5,55.0,0,55.0,0,1,1,1,0.7975064314160946,1
2023-05-21 12:00:00,-1,26928.0,3.5049,0.9894,0.851,0.3637,0.0065,31.78,1.4387,27285.0,-3.6453,18,0,0.0244,2.7896,3.9924,0.5299,0.3684,1,43.82,169.02,0.907,-1,1,0,42.0,26958.6,SL,-0.114,0.312,4,0,10,7,0,5,7,10,5,3,51,B,0,0,0,27112.6,26537.0,70.0,1,70.0,1,1,1,1,0.7096701966272962,1
2023-05-22 14:00:00,1,26958.6,-2.6402,0.3217,0.6936,0.5407,0.0773,27.15,1.8584,27112.6,-1.0564,26,0,-0.0201,0.1523,3.714,1.2225,1.3806,1,57.42,679.1,2.476,-1,0,0,58.0,26805.5,SL,-0.568,0.827,4,7,5,0,0,5,10,0,5,5,41,C,0,0,0,27500.0,26674.2,85.0,1,85.0,1,1,1,1,0.8016928004100912,1
2023-05-24 04:00:00,-1,26805.5,3.3349,0.1205,0.9156,0.4829,0.4671,23.43,0.8058,27387.5,-4.4964,38,0,-0.0164,5.32,5.6229,0.2743,2.1328,1,30.91,519.86,1.741,1,0,0,85.0,26755.4,TP,0.187,0.85,4,0,0,0,10,3,10,0,5,5,37,C,0,0,0,26939.9,25868.0,60.0,0,60.0,0,0,1,1,0.7062330724164415,1
